,沪深300,中证500,中证1000,创业板,中小100,中证100,上证50,中证全债
2009-02-27,2140.489,2416.949,2302.017,,3187.717,2149.561,1592.01,127.7
2009-03-02,2164.666,2478.808,2374.967,,3246.772,2161.072,1592.612,128.09
2009-03-03,2142.154,2499.826,2402.438,,3254.304,2125.48,1563.97,128.02
2009-03-04,2285.149,2651.405,2541.431,,3440.931,2268.91,1671.569,127.87
2009-03-05,2304.919,2671.575,2564.767,,3441.571,2293.676,1694.648,127.65
2009-03-06,2286.576,2653.469,2548.335,,3436.158,2276.057,1676.79,127.59
2009-03-09,2202.527,2536.01,2429.327,,3304.051,2201.449,1620.129,127.62
2009-03-10,2240.782,2601.417,2487.79,,3362.122,2237.254,1648.151,127.65
2009-03-11,2220.38,2587.371,2481.957,,3328.485,2217.131,1634.077,127.78
2009-03-12,2215.7,2597.232,2492.52,,3326.025,2210.099,1628.336,127.84
2009-03-13,2205.422,2569.629,2469.922,,3330.04,2204.004,1626.018,127.92
2009-03-16,2241.614,2603.058,2503.905,,3364.475,2241.155,1656.184,128.06
2009-03-17,2322.403,2699.594,2595.07,,3484.185,2316.154,1705.512,128.21
2009-03-18,2332.652,2734.547,2624.444,,3525.9,2318.568,1702.296,128.16
2009-03-19,2382.564,2797.155,2687.284,,3594.929,2361.609,1733.8,128.28
2009-03-20,2379.838,2784.106,2672.452,,3588.388,2353.796,1726.211,128.13
2009-03-23,2439.395,2843.879,2723.024,,3655.086,2410.708,1767.049,128.23
2009-03-24,2451.783,2865.333,2743.763,,3681.457,2424.453,1776.117,128.15
2009-03-25,2401.327,2785.664,2681.401,,3609.182,2379.801,1747.419,128.26
2009-03-26,2479.789,2853.411,2747.375,,3681.999,2461.157,1811.873,128.07
2009-03-27,2498.931,2877.88,2773.332,,3712.679,2477.507,1825.631,127.75
2009-03-30,2484.487,2883.214,2785.356,,3707.19,2463.309,1817.407,127.95
2009-03-31,2507.789,2914.128,2814.169,,3747.492,2480.477,1830.28,127.94
2009-04-01,2548.222,2962.839,2855.853,,3816.436,2518.27,1852.019,127.9
2009-04-02,2576.4,2965.735,2861.154,,3882.307,2553.925,1878.396,128.01
2009-04-03,2570.503,2934.253,2848.325,,3868.745,2562.222,1892.727,127.78
2009-04-07,2576.95,2968.519,2893.858,,3890.155,2565.336,1894.124,127.72
2009-04-08,2479.348,2867.168,2799.434,,3777.348,2466.023,1816.333,127.5
2009-04-09,2517.669,2915.024,2860.712,,3829.828,2506.003,1847.165,127.45
2009-04-10,2595.53,3009.376,2945.905,,3973.584,2575.849,1895.159,127.45
2009-04-13,2656.518,3050.372,2979.83,,4062.184,2638.414,1939.558,127.7
2009-04-14,2676.872,3099.429,3030.307,,4126.036,2653.393,1949.022,127.38
2009-04-15,2686.99,3143.821,3071.288,,4146.211,2651.505,1943.35,127.4
2009-04-16,2687.106,3159.26,3089.67,,4144.936,2649.194,1943.214,127.43
2009-04-17,2650.691,3119.419,3042.655,,4081.76,2615.847,1920.309,127.46
2009-04-20,2707.667,3205.884,3122.537,,4196.897,2674.282,1956.777,127.53
2009-04-21,2675.442,3205.076,3117.7,,4196.679,2638.876,1930.572,127.74
2009-04-22,2576.281,3042.638,2959.557,,4000.699,2554.144,1874.751,127.76
2009-04-23,2593.564,3059.709,2980.154,,4024.727,2564.592,1876.424,127.69
2009-04-24,2572.888,3036.761,2956.25,,4039.209,2548.735,1860.748,127.82
2009-04-27,2513.292,2916.114,2838.172,,3889.426,2499.539,1827.471,128.04
2009-04-28,2518.531,2959.952,2870.51,,3900.381,2497.946,1826.136,127.86
2009-04-29,2605.37,3040.04,2933.563,,3982.051,2591.986,1901.068,128.0
2009-04-30,2622.926,3086.217,2971.896,,4030.396,2597.312,1895.7,127.82
2009-05-04,2714.301,3190.254,3069.854,,4147.893,2687.416,1957.94,128.02
2009-05-05,2727.014,3220.615,3117.398,,4175.751,2694.373,1960.98,128.05
2009-05-06,2764.979,3264.579,3175.639,,4274.564,2726.913,1980.2,127.92
2009-05-07,2767.076,3242.626,3154.781,,4253.008,2733.262,1991.167,128.06
2009-05-08,2789.219,3257.588,3160.738,,4204.582,2768.525,2022.953,128.03
2009-05-11,2725.316,3134.573,3033.391,,4051.4,2718.47,2000.775,128.18
2009-05-12,2788.562,3212.139,3108.809,,4135.019,2776.156,2035.976,128.13
2009-05-13,2814.005,3234.151,3137.418,,4195.349,2799.487,2053.802,128.29
2009-05-14,2792.597,3246.557,3160.982,,4187.925,2766.692,2021.56,128.26
2009-05-15,2796.116,3270.738,3183.185,,4229.919,2770.763,2022.301,128.3
2009-05-18,2810.573,3295.651,3212.927,,4243.324,2782.912,2029.06,128.47
2009-05-19,2840.084,3325.531,3243.412,,4266.124,2807.921,2050.046,128.59
2009-05-20,2812.865,3306.474,3227.418,,4270.243,2774.259,2019.41,128.62
2009-05-21,2750.01,3247.475,3170.246,,4192.179,2708.532,1972.468,128.6
2009-05-22,2740.677,3254.534,3164.271,,4175.683,2700.27,1967.661,128.63
2009-05-25,2752.716,3271.501,3165.127,,4200.467,2704.377,1970.98,128.65
2009-05-26,2719.764,3274.849,3179.55,,4211.779,2669.056,1945.496,128.62
2009-05-27,2759.712,3276.748,3179.668,,4209.59,2719.564,1991.285,128.76
2009-06-01,2858.342,3332.337,3226.037,,4269.227,2825.917,2076.877,128.77
2009-06-02,2865.099,3353.922,3242.413,,4279.922,2827.309,2074.757,128.98
2009-06-03,2939.387,3380.188,3266.593,,4290.504,2914.413,2149.577,128.95
2009-06-04,2953.751,3375.873,3256.328,,4279.711,2936.306,2174.015,128.81
2009-06-05,2939.306,3355.778,3243.499,,4271.272,2919.349,2160.416,128.6
2009-06-08,2948.478,3350.238,3244.393,,4223.223,2942.095,2186.474,128.46
2009-06-09,2960.556,3366.911,3266.021,,4271.12,2960.553,2197.145,128.55
2009-06-10,2989.595,3403.208,3302.471,,4321.752,2986.131,2212.191,128.49
2009-06-11,2961.629,3382.997,3282.26,,4304.545,2959.156,2196.726,128.53
2009-06-12,2906.286,3309.587,3217.711,,4215.795,2908.452,2156.534,128.26
2009-06-15,2966.192,3356.714,3258.582,,4298.501,2984.124,2217.38,128.37
2009-06-16,2961.22,3349.35,3250.12,,4305.752,2972.629,2207.622,128.41
2009-06-17,3010.588,3403.962,3293.831,,4345.893,3018.888,2236.076,128.33
2009-06-18,3057.428,3431.281,3311.359,,4385.016,3073.661,2283.532,128.69
2009-06-19,3080.001,3434.055,3319.755,,4347.792,3103.997,2309.224,128.35
2009-06-22,3082.563,3405.13,3297.353,,4335.144,3114.018,2320.75,128.31
2009-06-23,3083.895,3392.112,3295.936,,4307.73,3120.424,2331.505,128.15
2009-06-24,3120.73,3431.444,3333.87,,4367.875,3143.634,2336.08,128.2
2009-06-25,3117.921,3427.473,3339.816,,4370.524,3144.268,2335.923,128.14
2009-06-26,3128.421,3448.461,3356.416,,4367.504,3153.679,2344.398,128.18
2009-06-29,3179.972,3476.788,3364.937,,4370.523,3213.645,2391.07,128.15
2009-06-30,3166.474,3452.263,3335.098,,4363.723,3198.172,2380.9,128.11
2009-07-01,3237.903,3503.754,3357.219,,4398.169,3275.362,2440.897,128.13
2009-07-02,3282.359,3540.509,3389.915,,4450.114,3322.177,2481.071,128.15
2009-07-03,3327.135,3584.858,3423.765,,4446.811,3365.759,2508.282,127.79
2009-07-06,3374.753,3592.64,3417.162,,4441.082,3423.225,2549.49,127.78
2009-07-07,3340.493,3589.187,3433.157,,4458.18,3380.856,2516.989,128.05
2009-07-08,3352.269,3633.433,3479.209,,4492.075,3374.043,2502.154,128.04
2009-07-09,3396.304,3701.79,3551.981,,4597.003,3412.998,2531.981,128.25
2009-07-10,3398.31,3719.97,3566.932,,4596.205,3405.897,2519.075,127.99
2009-07-13,3361.011,3754.344,3598.008,,4630.116,3354.885,2467.485,127.68
2009-07-14,3454.753,3813.876,3658.503,,4708.334,3459.409,2548.769,127.72
2009-07-15,3493.305,3848.632,3694.754,,4707.915,3490.124,2576.776,127.67
2009-07-16,3501.24,3829.207,3682.37,,4679.308,3509.387,2598.074,127.54
2009-07-17,3519.809,3852.863,3703.256,,4688.121,3521.774,2604.354,127.4
2009-07-20,3591.123,3919.426,3768.359,,4793.683,3586.21,2652.026,127.25
2009-07-21,3539.832,3824.288,3671.16,,4649.765,3540.029,2622.712,127.14
2009-07-22,3606.924,3894.563,3725.446,,4710.944,3607.583,2677.151,127.27
2009-07-23,3651.969,3933.113,3771.708,,4729.196,3655.723,2717.23,127.33
2009-07-24,3667.556,3907.967,3741.69,,4678.208,3680.544,2743.025,127.3
2009-07-27,3743.626,3972.644,3816.037,,4765.527,3757.191,2805.039,127.33
2009-07-28,3755.818,4022.91,3865.935,,4876.562,3763.649,2799.312,127.35
2009-07-29,3558.508,3764.64,3618.029,,4587.202,3582.694,2671.593,127.35
2009-07-30,3634.818,3803.124,3660.61,,4642.83,3677.177,2754.189,127.17
2009-07-31,3734.622,3928.584,3771.171,,4766.899,3767.307,2816.886,127.04
2009-08-03,3787.033,4020.266,3838.62,,4847.931,3808.092,2837.737,127.02
2009-08-04,3786.615,4069.346,3876.241,,4913.073,3792.341,2810.259,126.96
2009-08-05,3740.936,4069.338,3901.161,,4956.867,3737.204,2761.957,127.05
2009-08-06,3663.12,4015.421,3849.219,,4929.881,3655.359,2698.255,127.02
2009-08-07,3555.095,3893.125,3742.531,,4768.951,3555.816,2634.488,127.09
2009-08-10,3544.539,3933.047,3774.802,,4811.107,3535.277,2611.993,127.16
2009-08-11,3556.375,3953.293,3800.696,,4847.583,3550.424,2614.85,127.14
2009-08-12,3397.4,3770.137,3610.931,,4613.735,3391.211,2493.481,127.19
2009-08-13,3440.82,3778.14,3616.843,,4610.545,3434.718,2528.644,127.34
2009-08-14,3344.462,3609.698,3434.003,,4433.959,3341.552,2463.523,127.41
2009-08-17,3140.271,3358.103,3197.229,,4125.019,3150.007,2331.718,127.28
2009-08-18,3171.986,3424.775,3252.116,,4196.624,3175.017,2342.809,127.28
2009-08-19,3014.568,3247.526,3086.185,,4021.071,3026.08,2230.719,127.33
2009-08-20,3144.39,3374.351,3206.88,,4170.453,3158.691,2333.486,127.3
2009-08-21,3203.624,3468.042,3312.081,,4276.452,3212.578,2367.567,127.31
2009-08-24,3229.6,3541.804,3395.396,,4384.152,3220.248,2368.052,127.3
2009-08-25,3109.83,3485.924,3355.871,,4313.161,3085.292,2259.55,127.32
2009-08-26,3172.386,3595.115,3461.41,,4442.278,3139.133,2292.488,127.39
2009-08-27,3156.301,3629.513,3500.652,,4480.769,3118.119,2276.012,127.42
2009-08-28,3046.781,3531.41,3398.373,,4361.227,3005.476,2193.518,127.48
2009-08-31,2830.271,3277.997,3163.168,,4076.519,2798.091,2046.589,127.44
2009-09-01,2843.7,3245.274,3138.414,,4063.253,2834.825,2076.684,127.36
2009-09-02,2890.926,3265.074,3151.004,,4071.175,2889.77,2123.505,127.46
2009-09-03,3051.964,3427.442,3293.915,,4262.967,3042.744,2230.517,127.47
2009-09-04,3077.142,3489.063,3355.186,,4319.179,3055.367,2237.492,127.52
2009-09-07,3104.208,3527.254,3405.001,,4413.937,3076.499,2253.805,127.4
2009-09-08,3170.967,3592.806,3455.466,,4505.156,3138.779,2294.886,127.4
2009-09-09,3194.909,3613.41,3466.616,,4544.308,3157.681,2305.0,127.54
2009-09-10,3162.914,3581.683,3429.543,,4495.856,3128.175,2284.071,127.63
2009-09-11,3238.133,3641.816,3492.153,,4583.03,3213.066,2356.98,127.61
2009-09-14,3293.394,3736.576,3579.922,,4667.73,3258.769,2384.622,127.55
2009-09-15,3302.642,3775.213,3619.603,,4727.328,3264.458,2385.33,127.56
2009-09-16,3258.236,3781.064,3646.414,,4726.99,3207.317,2336.615,127.6
2009-09-17,3320.096,3868.667,3740.765,,4850.146,3265.699,2383.033,127.63
2009-09-18,3199.689,3739.732,3626.91,,4698.32,3147.571,2296.319,127.69
2009-09-21,3208.604,3804.331,3676.522,,4796.985,3147.952,2290.256,127.6
2009-09-22,3131.026,3708.199,3589.186,,4729.458,3074.509,2233.08,127.7
2009-09-23,3060.069,3595.706,3482.475,,4570.436,3019.94,2199.085,127.63
2009-09-24,3080.926,3568.669,3452.755,,4520.799,3053.302,2234.705,127.53
2009-09-25,3058.528,3536.811,3415.828,,4503.671,3038.04,2226.003,127.48
2009-09-28,2972.643,3434.655,3308.499,,4450.572,2956.312,2162.153,127.32
2009-09-29,2972.286,3372.074,3220.378,,4385.829,2968.886,2177.434,127.3
2009-09-30,3004.805,3400.623,3250.403,,4436.645,2997.228,2198.407,127.25
2009-10-09,3163.708,3576.444,3419.11,,4663.348,3148.645,2308.682,127.48
2009-10-12,3151.632,3597.863,3439.278,,4655.379,3129.207,2293.822,127.46
2009-10-13,3198.517,3659.081,3501.873,,4703.417,3177.736,2331.643,127.24
2009-10-14,3227.399,3692.648,3543.406,,4692.302,3203.978,2352.241,127.24
2009-10-15,3239.643,3704.404,3559.606,,4679.757,3218.206,2363.598,127.26
2009-10-16,3241.709,3716.897,3578.557,,4685.353,3217.804,2358.968,127.12
2009-10-19,3329.158,3808.181,3661.713,,4784.237,3300.545,2413.013,127.2
2009-10-20,3377.574,3865.832,3715.834,,4850.904,3353.811,2455.184,127.04
2009-10-21,3369.285,3839.947,3686.213,,4783.927,3346.627,2450.456,127.04
2009-10-22,3347.32,3855.768,3706.275,,4778.784,3317.96,2428.972,127.1
2009-10-23,3413.252,3908.435,3751.551,,4845.753,3383.162,2481.542,127.09
2009-10-26,3414.239,3911.653,3761.265,,4881.149,3382.545,2484.524,127.14
2009-10-27,3314.722,3807.976,3657.888,,4760.256,3287.197,2413.216,127.07
2009-10-28,3329.327,3846.415,3695.386,,4804.137,3290.563,2409.318,127.09
2009-10-29,3247.051,3777.505,3624.548,,4745.378,3209.862,2349.015,127.14
2009-10-30,3280.372,3827.683,3665.991,,4792.926,3241.515,2376.032,127.0
2009-11-02,3392.803,3955.783,3784.189,,4958.509,3356.202,2461.621,127.2
2009-11-03,3435.425,4053.212,3869.77,,5054.334,3392.134,2487.726,127.05
2009-11-04,3453.888,4083.482,3911.091,,5103.61,3408.639,2502.454,126.96
2009-11-05,3464.318,4125.781,3951.001,,5121.973,3412.232,2505.14,126.9
2009-11-06,3483.021,4145.137,3969.635,,5131.404,3428.087,2512.416,126.84
2009-11-09,3495.788,4176.188,4006.825,,5154.363,3435.561,2518.985,126.98
2009-11-10,3503.776,4182.77,4017.977,,5157.604,3444.037,2520.571,127.09
2009-11-11,3495.674,4199.549,4046.113,,5169.766,3430.595,2511.676,127.03
2009-11-12,3499.992,4213.245,4056.642,,5226.878,3434.701,2508.503,127.01
2009-11-13,3518.722,4267.008,4104.987,,5322.96,3450.972,2523.989,127.06
2009-11-16,3625.798,4364.973,4197.538,,5422.992,3555.743,2601.507,127.18
2009-11-17,3628.354,4387.552,4226.496,,5431.25,3558.004,2605.813,127.13
2009-11-18,3630.229,4406.779,4253.367,,5444.793,3557.087,2605.836,127.44
2009-11-19,3642.437,4476.138,4331.008,,5519.665,3560.882,2602.845,127.37
2009-11-20,3631.013,4508.293,4358.747,,5521.601,3543.305,2583.012,127.44
2009-11-23,3665.509,4591.339,4445.728,,5617.974,3566.693,2594.039,127.34
2009-11-24,3548.08,4347.657,4193.557,,5342.975,3467.903,2523.284,127.36
2009-11-25,3629.629,4512.08,4360.021,,5512.404,3537.858,2566.214,127.35
2009-11-26,3485.773,4328.408,4182.093,,5262.991,3391.413,2459.202,127.54
2009-11-27,3382.51,4215.338,4074.01,,5174.463,3295.315,2388.942,127.36
2009-11-30,3511.669,4405.328,4264.053,,5408.312,3415.789,2467.478,127.41
2009-12-01,3560.831,4525.288,4394.99,,5537.382,3454.683,2491.901,127.5
2009-12-02,3597.329,4591.384,4474.926,,5589.203,3480.678,2513.318,127.66
2009-12-03,3590.876,4621.941,4515.835,,5610.794,3466.524,2497.273,127.65
2009-12-04,3643.491,4506.082,4375.979,,5503.973,3559.957,2587.146,127.66
2009-12-07,3668.832,4581.242,4459.079,,5595.619,3578.529,2594.967,127.6
2009-12-08,3624.019,4571.764,4450.83,,5570.411,3525.036,2552.67,127.58
2009-12-09,3554.478,4498.152,4386.532,,5485.842,3455.694,2495.03,127.66
2009-12-10,3577.237,4536.557,4411.686,,5533.418,3476.792,2509.747,127.79
2009-12-11,3575.02,4534.763,4408.394,,5531.41,3472.37,2507.196,127.64
2009-12-14,3612.753,4513.594,4384.536,,5538.348,3523.246,2553.811,127.68
2009-12-15,3583.341,4523.493,4412.453,,5545.244,3489.865,2524.856,127.71
2009-12-16,3560.723,4506.039,4391.336,,5506.294,3466.31,2512.577,127.8
2009-12-17,3480.153,4364.926,4258.451,,5364.289,3398.32,2464.802,127.71
2009-12-18,3391.735,4203.48,4091.683,,5207.226,3328.647,2424.685,127.62
2009-12-21,3396.622,4256.389,4146.904,,5238.235,3324.739,2413.074,127.6
2009-12-22,3305.543,4136.822,4024.344,,5142.384,3240.87,2357.269,127.77
2009-12-23,3336.48,4210.173,4098.224,,5255.877,3262.829,2370.08,127.78
2009-12-24,3438.817,4345.296,4229.803,,5437.155,3355.635,2430.363,127.79
2009-12-25,3424.783,4376.193,4255.653,,5448.973,3332.713,2406.597,127.87
2009-12-28,3478.433,4447.205,4326.272,,5545.742,3384.181,2446.218,127.82
2009-12-29,3500.737,4463.604,4351.143,,5603.748,3411.748,2471.357,127.78
2009-12-30,3558.857,4446.067,4336.605,,5591.006,3491.124,2541.806,127.8
2009-12-31,3575.684,4485.255,4391.281,,5631.758,3506.165,2553.8,127.79
2010-01-04,3535.229,4510.527,4406.765,,5637.455,3453.608,2514.646,127.84
2010-01-05,3564.038,4557.475,4462.232,,5694.549,3481.756,2543.991,127.95
2010-01-06,3541.727,4550.279,4452.868,,5682.515,3450.723,2514.014,127.82
2010-01-07,3471.456,4459.155,4361.161,,5542.696,3381.686,2463.758,127.61
2010-01-08,3480.13,4514.452,4417.771,,5582.577,3387.391,2466.165,127.66
2010-01-11,3482.052,4542.949,4449.942,,5591.206,3383.813,2478.81,127.7
2010-01-12,3534.916,4639.632,4541.602,,5719.933,3427.331,2508.039,127.88
2010-01-13,3421.144,4591.024,4485.317,,5663.872,3292.884,2399.642,127.72
2010-01-14,3469.051,4714.1,4609.304,,5805.48,3330.578,2422.771,127.76
2010-01-15,3482.738,4747.648,4658.087,,5867.641,3338.431,2427.807,127.82
2010-01-18,3500.684,4829.062,4734.051,,5940.176,3342.283,2421.188,127.66
2010-01-19,3507.482,4830.016,4740.448,,5907.211,3353.368,2432.713,127.73
2010-01-20,3394.434,4651.074,4586.747,,5676.959,3248.55,2359.485,127.84
2010-01-21,3408.574,4667.209,4606.434,,5696.692,3269.49,2377.753,127.99
2010-01-22,3366.197,4537.88,4471.278,,5546.071,3251.401,2380.055,128.0
2010-01-25,3328.014,4481.16,4407.043,,5486.108,3213.793,2353.471,128.15
2010-01-26,3242.797,4294.383,4226.935,,5357.462,3151.939,2311.447,128.32
2010-01-27,3198.566,4267.113,4194.634,,5308.046,3098.508,2264.605,128.22
2010-01-28,3206.57,4336.381,4248.036,,5383.965,3092.096,2252.61,128.29
2010-01-29,3204.155,4374.649,4290.323,,5437.427,3082.685,2243.994,128.4
2010-02-01,3152.707,4331.366,4239.985,,5335.211,3034.219,2208.936,128.54
2010-02-02,3146.189,4301.768,4225.466,,5299.596,3032.471,2214.033,128.69
2010-02-03,3230.715,4363.079,4304.836,,5381.761,3123.844,2277.798,128.76
2010-02-04,3218.802,4408.441,4364.225,,5369.634,3102.908,2261.358,128.77
2010-02-05,3153.087,4311.293,4281.782,,5269.245,3043.194,2219.6,128.86
2010-02-08,3150.988,4310.894,4278.582,,5272.914,3037.045,2211.135,129.04
2010-02-09,3169.19,4311.891,4277.332,,5284.018,3056.43,2229.038,129.2
2010-02-10,3214.13,4366.25,4330.417,,5360.553,3098.417,2259.99,129.18
2010-02-11,3220.398,4356.517,4307.129,,5355.429,3105.984,2265.138,129.22
2010-02-12,3251.278,4416.219,4366.276,,5436.517,3136.896,2284.386,129.15
2010-02-22,3233.345,4419.547,4392.687,,5412.955,3113.936,2269.045,129.3
2010-02-23,3198.634,4459.155,4464.227,,5430.76,3064.922,2227.952,129.3
2010-02-24,3244.483,4556.281,4559.661,,5554.244,3102.244,2251.7,129.32
2010-02-25,3292.128,4629.965,4645.06,,5652.171,3147.021,2282.64,129.37
2010-02-26,3281.666,4634.671,4653.344,,5660.489,3133.173,2274.325,129.59
2010-03-01,3324.423,4686.266,4721.887,,5723.48,3178.92,2311.075,130.02
2010-03-02,3311.236,4690.293,4724.64,,5732.683,3168.943,2302.185,130.1
2010-03-03,3335.081,4758.434,4788.502,,5792.34,3185.793,2311.841,130.35
2010-03-04,3250.573,4586.523,4617.845,,5611.221,3114.949,2261.926,130.33
2010-03-05,3259.764,4604.586,4617.363,,5604.17,3122.207,2267.939,130.35
2010-03-08,3286.178,4654.583,4676.44,,5670.77,3145.387,2284.682,130.4
2010-03-09,3305.863,4660.126,4682.254,,5669.553,3168.137,2302.393,130.4
2010-03-10,3279.694,4598.994,4630.01,,5612.815,3150.376,2292.503,130.41
2010-03-11,3276.705,4562.872,4605.249,,5577.96,3157.262,2300.043,130.38
2010-03-12,3233.126,4492.861,4532.081,,5489.164,3117.536,2274.532,130.24
2010-03-15,3183.183,4454.76,4498.085,,5436.192,3065.544,2240.731,130.33
2010-03-16,3203.971,4491.465,4555.309,,5477.506,3089.378,2261.515,130.45
2010-03-17,3273.916,4616.053,4674.636,,5623.08,3153.655,2307.083,130.5
2010-03-18,3267.555,4630.953,4686.251,,5612.68,3143.012,2294.947,130.5
2010-03-19,3293.871,4663.903,4723.848,,5652.578,3166.378,2310.546,130.66
2010-03-22,3302.628,4690.198,4766.944,,5681.599,3173.292,2316.631,130.61
2010-03-23,3275.573,4658.626,4739.367,,5664.158,3145.847,2292.004,130.65
2010-03-24,3276.669,4683.065,4750.988,,5688.706,3145.13,2291.833,130.61
2010-03-25,3229.128,4620.749,4678.813,,5624.395,3099.264,2259.141,130.64
2010-03-26,3275.002,4686.931,4742.465,,5700.083,3144.341,2292.673,130.61
2010-03-29,3358.54,4723.611,4770.536,,5750.719,3235.448,2363.976,130.71
2010-03-30,3366.708,4744.423,4800.452,,5806.978,3240.153,2368.51,130.47
2010-03-31,3345.607,4756.157,4822.084,,5829.449,3217.109,2350.818,130.46
2010-04-01,3391.935,4827.214,4904.303,,5922.597,3255.233,2376.597,130.49
2010-04-02,3407.346,4843.175,4922.824,,5945.902,3262.552,2379.194,130.53
2010-04-06,3405.145,4852.904,4942.334,,5938.025,3260.266,2378.575,130.53
2010-04-07,3386.949,4863.639,4951.727,,5968.442,3238.583,2362.281,130.41
2010-04-08,3346.744,4864.922,4956.366,,5978.708,3188.673,2325.672,130.59
2010-04-09,3379.17,4939.176,5031.25,,6092.072,3215.71,2345.754,130.43
2010-04-12,3351.478,4976.38,5088.293,,6156.137,3175.456,2317.383,130.48
2010-04-13,3391.716,4919.873,4989.386,,6057.48,3226.632,2364.837,130.51
2010-04-14,3403.707,4977.508,5074.676,,6108.889,3228.644,2366.611,130.63
2010-04-15,3394.574,4914.747,5024.773,,6033.523,3224.942,2366.572,130.67
2010-04-16,3356.332,4898.67,5019.351,,6045.675,3180.943,2329.12,130.68
2010-04-19,3176.423,4688.836,4806.11,,5823.501,3007.114,2210.82,130.81
2010-04-20,3173.374,4749.934,4875.092,,5879.563,2987.128,2204.812,130.85
2010-04-21,3236.679,4893.978,5029.03,,6074.505,3036.093,2238.501,130.96
2010-04-22,3201.541,4902.405,5060.748,,6109.617,2988.355,2196.224,130.98
2010-04-23,3190.003,4864.164,5007.598,,6047.323,2974.226,2185.155,131.0
2010-04-26,3171.997,4866.553,4999.058,,6078.245,2951.272,2170.319,131.29
2010-04-27,3108.409,4739.269,4869.611,,5913.657,2893.669,2131.841,131.18
2010-04-28,3097.353,4714.432,4834.789,,5912.179,2889.84,2126.529,131.4
2010-04-29,3060.064,4561.4,4686.941,,5741.833,2879.552,2124.392,131.43
2010-04-30,3067.365,4438.681,4527.758,,5602.974,2906.299,2149.453,131.43
2010-05-04,3019.449,4434.131,4520.36,,5590.526,2847.896,2109.812,131.51
2010-05-05,3036.394,4564.807,4662.835,,5752.047,2852.956,2110.045,131.54
2010-05-06,2896.856,4419.781,4533.896,,5582.474,2711.475,2007.012,131.5
2010-05-07,2836.789,4350.758,4453.169,,5471.124,2664.687,1980.168,131.79
2010-05-10,2858.233,4269.108,4367.269,,5335.771,2701.602,2007.522,131.91
2010-05-11,2800.817,4144.352,4239.791,,5211.742,2650.553,1967.66,131.86
2010-05-12,2818.16,4042.516,4134.516,,5092.835,2685.94,2001.131,131.93
2010-05-13,2886.911,4157.842,4236.403,,5261.022,2744.706,2041.556,131.98
2010-05-14,2868.023,4184.841,4257.811,,5296.099,2717.012,2019.73,131.95
2010-05-17,2714.715,3915.752,3981.288,,5027.91,2582.645,1927.692,132.2
2010-05-18,2771.348,3972.154,4007.415,,5089.222,2641.504,1968.37,132.37
2010-05-19,2762.174,3977.377,4007.155,,5132.607,2629.114,1956.22,132.57
2010-05-20,2726.022,3901.257,3918.575,,5083.047,2594.736,1925.244,132.67
2010-05-21,2768.791,3982.385,3993.737,,5218.364,2631.331,1943.429,132.6
2010-05-24,2873.469,4163.477,4179.353,,5419.221,2720.856,2007.763,132.59
2010-05-25,2813.943,4133.346,4169.405,,5353.3,2651.874,1958.458,132.73
2010-05-26,2813.944,4144.662,4182.714,,5344.541,2651.706,1957.943,132.68
2010-05-27,2859.979,4218.637,4264.161,,5442.057,2688.674,1982.952,132.7
2010-05-28,2850.302,4235.322,4281.087,,5450.838,2675.692,1973.622,132.58
2010-05-31,2773.264,4104.364,4149.964,,5312.924,2606.314,1926.109,132.61
2010-06-01,2744.162,4025.789,4061.445,973.233,5233.722,2581.843,1911.432,132.62
